Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
20Jun1993,14.326,0.000,16.591,12.121,5.665,0.065,19.273,0.746,0.0000,17.499,1.644,9.483,18.363,27.644,0.029,0.000,19.387,30.572,14.515
21Jun1993,14.287,0.000,16.574,12.272,4.800,0.093,19.036,0.604,0.0000,17.031,1.981,8.453,18.435,29.914,0.033,0.000,19.100,37.532,14.370
22Jun1993,14.379,0.000,16.473,12.449,3.499,0.148,18.846,0.264,0.0000,16.226,2.192,6.860,19.270,32.262,0.013,0.000,18.846,28.366,14.361
23Jun1993,14.440,0.000,16.225,12.639,3.183,0.221,18.715,0.325,0.0000,15.840,2.171,6.739,19.677,33.343,0.010,0.000,18.606,21.897,14.369
24Jun1993,14.428,0.000,16.055,12.759,4.283,0.270,18.653,0.888,0.0000,16.162,1.923,8.049,19.243,33.165,0.021,0.000,18.392,20.092,14.341
25Jun1993,14.398,0.000,16.014,12.728,5.772,0.277,18.676,2.189,0.0000,16.722,1.612,9.983,18.444,32.610,0.053,0.000,18.266,19.770,14.290
26Jun1993,14.310,0.000,16.009,12.532,6.712,0.232,18.899,3.635,0.0000,17.037,1.360,11.524,17.519,32.355,0.112,0.000,18.278,19.882,14.253
27Jun1993,14.098,0.000,16.012,12.199,7.293,0.181,19.422,4.875,0.0000,17.190,1.138,12.406,16.508,32.748,0.240,0.000,18.462,19.822,14.160
28Jun1993,13.791,0.000,16.017,11.815,6.961,0.158,20.018,5.350,0.0000,17.280,0.933,12.316,16.014,33.893,0.373,0.000,18.893,19.230,13.950
29Jun1993,13.423,0.000,16.038,11.428,7.518,0.138,20.466,5.553,0.0000,17.541,0.888,12.651,15.130,35.395,0.580,0.000,19.493,18.516,13.647
30Jun1993,13.066,0.000,16.095,11.048,7.882,0.128,20.603,5.626,0.0000,17.961,1.152,12.655,14.345,36.582,0.854,0.000,19.998,18.011,13.296
01Jul1993,12.634,0.000,16.183,10.660,8.788,0.131,20.560,6.259,0.0000,18.531,1.743,13.490,13.484,37.425,1.413,0.000,20.283,17.237,12.880
02Jul1993,12.088,0.003,16.304,10.241,8.911,0.154,20.388,7.728,0.0000,19.052,2.500,14.190,12.424,37.687,2.557,0.000,20.355,16.598,12.364
03Jul1993,11.489,0.023,16.369,9.782,9.020,0.180,20.151,9.008,0.0000,19.390,3.187,14.041,11.521,37.338,4.505,0.000,20.198,16.173,11.800
04Jul1993,10.811,0.082,16.336,9.326,8.619,0.250,19.779,9.049,0.0000,19.364,3.845,13.821,10.774,37.330,6.459,0.000,19.941,15.612,11.166
05Jul1993,10.193,0.154,16.218,8.881,8.253,0.295,19.218,8.618,0.0000,19.170,4.244,13.425,10.168,37.365,8.033,0.000,19.544,15.282,10.518
06Jul1993,9.656,0.105,16.012,8.496,6.928,0.393,18.670,6.998,0.0000,18.771,4.513,12.877,10.077,38.295,7.398,0.000,19.024,15.720,9.972
07Jul1993,9.239,0.088,15.763,8.152,7.297,0.331,18.197,7.144,0.0000,18.396,4.697,12.864,9.822,39.586,7.579,0.000,18.513,16.746,9.489
08Jul1993,8.871,0.040,15.516,7.845,7.230,0.431,17.803,5.813,0.0000,17.894,5.215,12.692,9.948,41.394,6.263,0.000,18.087,17.194,9.134
09Jul1993,8.542,0.018,15.216,7.576,5.383,0.534,17.505,5.805,0.0000,17.444,5.940,12.989,9.986,42.413,5.140,0.000,17.659,17.833,8.772
10Jul1993,8.207,0.016,14.752,7.306,4.047,0.589,17.239,7.554,0.0000,17.129,6.628,13.496,9.873,42.177,5.210,0.000,17.321,18.037,8.434
11Jul1993,7.806,0.022,14.257,7.034,3.983,0.560,17.112,9.013,0.0000,16.904,7.007,13.079,9.428,41.891,5.866,0.000,17.070,17.740,8.056
12Jul1993,7.412,0.051,13.797,6.756,4.335,0.443,16.964,9.397,0.0000,16.660,6.999,12.480,8.844,40.438,7.551,0.000,16.960,16.808,7.639
13Jul1993,7.095,0.109,13.442,6.491,5.184,0.549,16.836,8.707,0.0000,16.463,6.809,11.617,8.476,40.933,8.931,0.000,16.803,15.960,7.260
14Jul1993,6.931,0.173,13.141,6.253,5.604,0.650,16.542,8.376,0.0000,16.268,6.554,10.711,8.514,42.103,9.812,0.000,16.637,15.536,7.007
15Jul1993,6.861,0.254,12.864,6.037,5.942,0.677,16.161,8.501,0.0000,16.094,6.311,10.304,8.438,43.457,11.290,0.000,16.344,14.740,6.878
16Jul1993,6.792,0.344,12.604,5.838,6.060,0.674,15.840,8.534,0.0000,15.848,6.156,9.993,8.345,44.298,12.950,0.000,15.984,14.478,6.804
17Jul1993,6.726,0.572,12.345,5.649,6.035,0.669,15.579,8.719,0.0000,15.541,6.085,9.840,8.257,45.287,15.179,0.001,15.670,14.383,6.738
18Jul1993,6.585,0.723,12.104,5.476,6.061,0.651,15.370,8.381,0.0000,15.218,6.088,9.805,8.085,46.253,16.844,0.001,15.407,14.361,6.620
19Jul1993,6.415,1.056,11.879,5.302,6.117,0.585,15.162,8.230,0.0000,14.939,6.032,9.812,7.870,46.411,19.473,0.002,15.196,14.517,6.476
20Jul1993,6.229,1.060,11.688,5.147,5.620,0.580,14.993,7.376,0.0000,14.678,5.921,9.626,7.901,46.698,19.658,0.002,14.996,14.735,6.308
21Jul1993,6.051,0.926,11.500,5.017,5.296,0.659,14.819,7.122,0.0000,14.465,5.769,9.670,7.920,47.812,19.355,0.001,14.839,15.645,6.131
22Jul1993,5.891,0.791,11.320,4.914,4.868,0.664,14.732,7.384,0.0000,14.284,5.620,9.868,8.149,48.383,18.747,0.001,14.690,16.646,5.970
23Jul1993,5.756,0.685,11.139,4.832,4.490,0.680,14.712,7.983,0.0000,14.201,5.526,10.031,8.292,48.704,18.188,0.000,14.622,17.693,5.831
24Jul1993,5.624,0.925,10.958,4.748,4.357,0.613,14.750,8.544,0.0000,14.188,5.484,10.500,8.073,48.645,19.958,0.001,14.618,18.534,5.698
25Jul1993,5.468,1.607,10.783,4.637,4.161,0.503,14.796,8.820,0.0000,14.176,5.430,10.317,7.836,45.971,23.981,0.004,14.681,18.186,5.558
26Jul1993,5.357,2.007,10.663,4.528,3.495,0.552,14.898,8.255,0.0000,14.146,5.379,10.018,7.996,44.943,24.709,0.008,14.708,17.585,5.419
27Jul1993,5.290,2.964,10.555,4.422,4.354,0.509,14.724,8.481,0.0000,14.239,5.294,9.730,7.724,44.546,27.739,0.014,14.774,17.216,5.316
28Jul1993,5.218,4.157,10.458,4.311,4.286,0.489,14.458,8.284,0.0000,14.264,5.187,9.129,7.540,44.253,30.144,0.029,14.567,16.509,5.248
29Jul1993,5.189,4.599,10.351,4.213,3.818,0.477,14.354,7.745,0.0000,14.124,5.117,8.600,7.592,44.195,30.500,0.032,14.315,16.066,5.200
30Jul1993,5.182,3.882,10.242,4.144,3.791,0.497,14.237,7.148,0.0000,13.895,5.169,8.468,7.769,45.835,29.114,0.016,14.185,16.288,5.158
31Jul1993,5.163,2.961,10.129,4.096,3.918,0.516,14.136,7.126,0.0000,13.725,5.213,8.444,7.815,47.645,27.475,0.006,14.069,16.064,5.132
01Aug1993,5.104,2.781,10.015,4.044,4.354,0.461,14.116,7.458,0.0000,13.616,5.174,8.467,7.480,48.329,28.707,0.005,13.968,15.652,5.102
02Aug1993,4.960,2.925,9.915,3.965,3.779,0.518,14.209,7.255,0.0000,13.514,5.073,8.727,7.117,47.011,30.049,0.007,13.977,15.361,5.018
03Aug1993,4.788,2.521,9.854,3.875,3.535,0.459,14.305,6.612,0.0000,13.458,4.917,8.973,6.834,47.052,29.442,0.004,14.112,15.132,4.868
04Aug1993,4.610,1.894,9.837,3.789,3.072,0.519,14.221,6.054,0.0000,13.458,4.732,8.855,6.732,46.771,27.375,0.002,14.150,15.136,4.695
05Aug1993,4.469,1.278,9.810,3.718,2.700,0.493,14.132,6.377,0.0000,13.488,4.611,9.110,6.830,47.037,24.384,0.001,14.075,14.932,4.540
06Aug1993,4.358,1.000,9.730,3.658,2.706,0.465,14.071,7.309,0.0000,13.546,4.603,9.333,6.768,47.182,22.793,0.000,14.036,14.743,4.415
07Aug1993,4.247,0.874,9.630,3.597,2.387,0.462,14.060,7.869,0.0000,13.609,4.673,9.396,6.569,47.193,22.265,0.000,14.033,14.845,4.306
08Aug1993,4.132,0.592,9.537,3.530,1.879,0.385,14.053,8.072,0.0000,13.621,4.742,9.363,6.454,46.851,19.498,0.000,14.079,15.015,4.197
09Aug1993,4.051,0.302,9.443,3.464,1.769,0.341,14.076,8.161,0.0000,13.650,4.760,9.255,6.423,48.581,14.994,0.000,14.135,15.002,4.094
10Aug1993,4.009,0.169,9.376,3.404,1.903,0.296,14.012,8.155,0.0000,13.735,4.741,9.165,6.276,48.441,12.413,0.000,14.075,15.107,4.024
11Aug1993,4.006,0.132,9.309,3.334,1.958,0.292,13.877,8.220,0.0000,13.773,4.663,8.534,6.131,48.868,11.376,0.000,14.034,15.265,4.000
12Aug1993,4.029,0.084,9.263,3.260,2.037,0.337,13.938,7.959,0.0000,13.707,4.598,7.981,6.095,51.138,10.625,0.000,13.885,15.090,4.006
13Aug1993,4.088,0.073,9.211,3.181,2.118,0.299,13.735,7.839,0.0000,13.581,4.478,7.491,6.006,52.384,10.697,0.000,13.782,13.951,4.044
14Aug1993,4.022,0.047,9.180,3.109,2.423,0.249,13.724,7.378,0.0000,13.441,4.477,7.618,5.953,51.869,10.525,0.000,13.610,13.889,4.043
15Aug1993,3.974,0.027,9.117,3.045,2.322,0.241,13.641,6.361,0.0000,13.247,4.470,7.453,6.118,53.240,8.984,0.000,13.568,14.515,4.007
16Aug1993,3.942,0.005,9.076,3.010,2.165,0.272,13.601,5.257,0.0000,13.072,4.545,7.606,6.450,55.090,6.149,0.000,13.455,15.566,3.945
17Aug1993,3.903,0.001,9.033,3.001,2.561,0.314,13.625,5.350,0.0000,12.968,4.620,7.886,6.589,55.986,5.230,0.000,13.431,16.618,3.905
18Aug1993,3.870,0.001,8.988,3.001,2.752,0.318,13.896,5.872,0.0000,12.913,4.666,8.085,6.624,55.605,5.999,0.000,13.504,17.389,3.877
19Aug1993,3.843,0.001,8.967,3.003,2.692,0.335,14.261,6.175,0.0000,12.924,4.674,8.259,6.685,54.569,6.618,0.000,13.819,17.784,3.848
20Aug1993,3.824,0.001,9.019,3.015,2.426,0.405,14.468,6.235,0.0000,13.007,4.639,8.538,7.061,53.802,5.435,0.000,14.182,17.787,3.824
21Aug1993,3.846,0.000,9.127,3.050,2.009,0.444,14.703,6.641,0.0000,13.242,4.559,8.830,7.424,53.912,4.290,0.000,14.472,17.889,3.825
22Aug1993,3.906,0.002,9.255,3.076,1.986,0.337,14.878,7.600,0.0000,13.708,4.427,9.129,7.221,52.667,4.899,0.000,14.730,17.941,3.871
23Aug1993,3.934,0.003,9.376,3.061,1.961,0.275,15.120,7.916,0.0000,14.085,4.288,9.024,6.939,51.257,5.541,0.000,14.998,17.148,3.921
24Aug1993,3.926,0.005,9.495,3.013,2.048,0.256,15.241,7.726,0.0000,14.339,4.195,8.868,6.624,51.018,5.838,0.000,15.257,15.653,3.938
25Aug1993,3.883,0.008,9.610,2.947,2.117,0.264,15.122,7.693,0.0000,14.502,4.136,8.512,6.455,50.754,6.101,0.000,15.216,13.803,3.911
26Aug1993,3.859,0.011,9.676,2.886,2.275,0.297,15.002,7.985,0.0000,14.534,4.122,8.251,6.277,50.757,6.089,0.000,15.003,12.273,3.875
27Aug1993,3.799,0.007,9.680,2.828,2.361,0.287,14.905,7.922,0.0000,14.480,4.136,8.226,5.992,51.534,5.450,0.000,14.818,11.489,3.830
28Aug1993,3.723,0.002,9.632,2.754,3.414,0.192,14.816,7.441,0.0000,14.381,4.150,8.111,5.529,53.588,4.403,0.000,14.685,10.541,3.769
29Aug1993,3.545,0.000,9.591,2.653,2.786,0.238,14.744,5.445,0.0000,14.195,4.225,7.953,4.919,54.751,2.945,0.000,14.648,8.450,3.635
30Aug1993,3.294,0.000,9.548,2.530,2.455,0.192,14.540,1.852,0.0000,13.894,4.333,7.431,4.576,56.515,1.029,0.000,14.555,6.472,3.435
31Aug1993,3.084,0.000,9.452,2.420,0.716,0.248,14.473,0.094,0.0000,13.203,4.544,7.610,4.556,59.332,0.036,0.000,14.438,4.723,3.219
01Sep1993,2.961,0.000,9.365,2.326,1.385,0.236,14.514,0.006,0.0000,12.072,4.675,7.418,4.418,58.456,0.005,0.000,14.387,4.217,3.052
02Sep1993,2.823,0.000,9.245,2.240,0.526,0.275,14.836,0.001,0.0000,10.017,4.854,7.742,4.215,51.971,0.002,0.000,14.484,3.964,2.914
03Sep1993,2.687,0.000,9.200,2.147,0.842,0.290,15.428,0.000,0.0000,8.328,4.986,8.381,3.888,43.450,0.003,0.000,14.824,3.926,2.776
04Sep1993,2.520,0.000,9.194,2.047,0.964,0.297,15.826,0.000,0.0000,6.833,5.067,8.459,3.661,35.566,0.003,0.000,15.408,3.953,2.628
05Sep1993,2.372,0.000,9.292,1.948,0.875,0.272,15.891,0.000,0.0000,5.442,5.092,8.488,3.445,29.690,0.003,0.000,15.725,3.881,2.470
06Sep1993,2.241,0.000,9.391,1.852,0.731,0.218,15.296,0.000,0.0000,4.305,5.068,8.391,3.271,26.770,0.002,0.000,15.576,3.664,2.326
07Sep1993,2.152,0.000,9.387,1.768,0.554,0.237,14.608,0.000,0.0000,3.262,4.997,7.833,3.304,25.761,0.001,0.000,14.929,3.458,2.207
08Sep1993,2.088,0.000,9.210,1.691,0.837,0.215,13.696,0.000,0.0000,3.504,4.856,7.623,3.058,24.585,0.002,0.000,14.119,3.225,2.126
09Sep1993,1.984,0.000,8.882,1.607,0.565,0.166,12.431,0.000,0.0000,4.227,4.656,6.810,2.672,23.807,0.001,0.000,13.174,2.958,2.043
10Sep1993,1.914,0.000,8.472,1.525,0.412,0.149,11.675,0.000,0.0000,4.081,4.441,5.867,2.520,23.820,0.000,0.000,11.964,2.800,1.952
11Sep1993,1.861,0.000,7.969,1.449,0.822,0.168,11.233,0.000,0.0000,3.695,4.332,5.500,2.473,23.717,0.001,0.000,11.310,2.766,1.888
12Sep1993,1.818,0.000,7.577,1.379,2.420,0.165,10.807,0.000,0.0000,3.624,4.250,5.183,2.370,22.661,0.005,0.000,10.891,2.808,1.839
13Sep1993,1.679,0.000,7.184,1.312,0.305,0.308,10.416,0.000,0.0000,2.959,4.362,5.911,2.170,22.135,0.009,0.000,10.588,2.510,1.758
14Sep1993,1.553,0.000,6.830,1.241,0.973,0.183,9.586,0.000,0.0000,3.585,4.366,5.295,1.974,22.548,0.033,0.000,10.005,2.587,1.640
15Sep1993,1.458,0.000,6.541,1.176,1.411,0.285,9.188,0.000,0.0000,3.516,4.436,5.013,1.901,23.175,0.030,0.000,9.365,2.745,1.518
16Sep1993,1.394,0.000,6.200,1.118,1.104,0.323,8.725,0.000,0.0000,3.165,4.523,4.777,1.777,23.770,0.026,0.000,8.996,2.717,1.438
17Sep1993,1.331,0.000,5.884,1.065,0.982,0.317,8.224,0.000,0.0000,2.788,4.579,4.413,1.721,24.250,0.018,0.000,8.506,2.685,1.377
18Sep1993,1.278,0.000,5.578,1.019,0.988,0.334,7.852,0.000,0.0000,2.426,4.540,4.410,1.689,24.360,0.023,0.000,8.058,2.666,1.317
19Sep1993,1.216,0.000,5.272,0.972,1.045,0.294,7.489,0.000,0.0000,2.382,4.399,4.193,1.592,23.728,0.037,0.000,7.654,2.559,1.259
20Sep1993,1.157,0.000,5.000,0.928,1.017,0.286,7.187,0.000,0.0000,2.415,4.209,3.949,1.501,23.249,0.046,0.000,7.283,2.433,1.198
21Sep1993,1.108,0.000,4.784,0.887,0.916,0.298,6.933,0.000,0.0000,2.525,4.055,3.740,1.416,23.345,0.037,0.000,6.999,2.329,1.143
22Sep1993,1.080,0.000,4.620,0.850,0.585,0.238,6.705,0.001,0.0000,2.700,3.924,3.476,1.382,23.788,0.029,0.000,6.786,2.210,1.099
23Sep1993,1.047,0.000,4.424,0.818,0.395,0.265,6.466,0.002,0.0000,2.691,3.796,3.379,1.382,24.562,0.016,0.000,6.541,2.101,1.066
24Sep1993,1.009,0.000,4.258,0.788,0.630,0.295,6.344,0.003,0.0000,2.748,3.683,3.424,1.368,25.432,0.019,0.000,6.284,2.092,1.035
25Sep1993,0.963,0.000,4.124,0.761,0.503,0.288,6.168,0.004,0.0000,2.898,3.552,3.432,1.339,26.189,0.022,0.000,6.213,2.111,0.995
26Sep1993,0.919,0.000,3.979,0.733,0.633,0.289,6.044,0.005,0.0000,3.109,3.433,3.524,1.258,26.647,0.031,0.000,6.068,2.186,0.950
27Sep1993,0.860,0.000,3.859,0.705,0.418,0.296,6.043,0.004,0.0000,3.060,3.311,3.564,1.218,27.052,0.020,0.000,5.973,2.280,0.897
28Sep1993,0.814,0.000,3.752,0.678,0.600,0.247,5.944,0.006,0.0000,3.169,3.181,3.281,1.126,27.365,0.029,0.000,5.961,2.375,0.843
29Sep1993,0.765,0.000,3.627,0.648,1.098,0.016,5.790,0.018,0.0000,3.569,1.258,3.053,1.008,27.126,0.084,0.000,5.839,2.352,0.795
30Sep1993,0.719,0.000,3.522,0.619,0.812,0.006,5.627,0.033,0.0000,3.727,0.158,2.890,0.964,26.525,0.104,0.000,5.659,2.310,0.748
01Oct1993,0.688,0.000,3.412,0.594,0.597,0.004,5.509,0.050,0.0000,3.690,0.119,2.814,0.949,26.768,0.141,0.000,5.545,2.284,0.709
02Oct1993,0.658,0.000,3.310,0.568,0.979,0.003,5.269,0.093,0.0000,3.865,0.093,2.800,0.896,27.122,0.254,0.000,5.391,2.177,0.678
03Oct1993,0.633,0.000,3.219,0.545,0.892,0.003,5.055,0.095,0.0000,3.826,0.070,2.689,0.866,27.950,0.228,0.000,5.156,2.013,0.650
04Oct1993,0.615,0.000,3.110,0.523,0.484,0.002,4.900,0.075,0.0000,3.632,0.065,2.481,0.818,29.174,0.168,0.000,4.981,1.951,0.628
05Oct1993,0.588,0.000,2.973,0.502,0.677,0.002,4.814,0.104,0.0000,3.645,0.054,2.295,0.762,30.145,0.197,0.000,4.790,1.886,0.605
06Oct1993,0.577,0.000,2.864,0.482,0.766,0.002,4.750,0.080,0.0000,3.518,0.042,2.181,0.750,30.955,0.104,0.000,4.717,1.812,0.585
07Oct1993,0.562,0.000,2.801,0.465,0.435,0.001,4.782,0.036,0.0000,3.269,0.044,2.107,0.726,32.264,0.004,0.000,4.631,1.804,0.570
08Oct1993,0.557,0.000,2.714,0.448,0.372,0.000,4.677,0.005,0.0000,2.755,0.032,1.881,0.740,33.982,0.000,0.000,4.658,1.802,0.559
09Oct1993,0.535,0.000,2.643,0.434,0.198,0.000,4.790,0.000,0.0000,1.743,0.028,1.892,0.782,29.676,0.000,0.000,4.533,1.884,0.546
10Oct1993,0.518,0.000,2.604,0.421,0.147,0.000,5.199,0.000,0.0000,1.232,0.022,1.868,0.833,20.460,0.000,0.000,4.749,2.032,0.531
11Oct1993,0.507,0.000,2.627,0.410,0.231,0.000,5.788,0.000,0.0000,1.191,0.019,1.708,0.920,14.523,0.000,0.000,5.148,2.180,0.517
12Oct1993,0.507,0.000,2.717,0.403,0.305,0.000,6.401,0.000,0.0000,0.832,0.020,1.973,1.122,11.379,0.000,0.000,5.604,2.426,0.506
13Oct1993,0.523,0.000,2.867,0.400,0.407,0.000,6.397,0.000,0.0000,0.871,0.018,2.413,1.221,10.092,0.000,0.000,6.212,2.521,0.510
14Oct1993,0.540,0.000,3.082,0.399,0.499,0.000,5.865,0.000,0.0000,1.002,0.014,2.551,1.265,9.776,0.000,0.000,6.068,2.449,0.524
15Oct1993,0.564,0.000,3.157,0.398,0.557,0.000,5.357,0.000,0.0000,1.059,0.011,2.434,1.261,9.846,0.001,0.000,5.553,2.416,0.545
16Oct1993,0.607,0.000,3.071,0.400,0.538,0.000,5.034,0.000,0.0000,0.926,0.012,2.249,1.332,10.141,0.002,0.000,5.051,2.317,0.577
17Oct1993,0.658,0.000,2.929,0.405,0.425,0.000,4.826,0.000,0.0000,0.839,0.014,2.097,1.445,10.388,0.003,0.000,4.713,2.238,0.616
18Oct1993,0.691,0.000,2.817,0.416,0.417,0.000,4.708,0.000,0.0000,0.843,0.015,1.920,1.545,10.319,0.000,0.000,4.588,2.366,0.653
19Oct1993,0.752,0.000,2.705,0.435,0.376,0.000,4.625,0.000,0.0000,0.690,0.015,1.857,1.668,9.791,0.000,0.000,4.467,2.873,0.700
20Oct1993,0.800,0.000,2.609,0.464,0.500,0.000,4.566,0.000,0.0000,0.591,0.017,1.825,1.856,9.300,0.000,0.000,4.344,3.593,0.743
21Oct1993,0.828,0.000,2.559,0.506,0.434,0.000,4.558,0.000,0.0000,0.544,0.019,1.929,2.126,8.810,0.000,0.000,4.247,4.244,0.784
22Oct1993,0.867,0.000,2.577,0.567,0.302,0.000,4.545,0.000,0.0000,0.592,0.017,1.844,2.513,8.760,0.000,0.000,4.332,5.436,0.826
23Oct1993,0.943,0.000,2.606,0.669,0.283,0.000,4.546,0.000,0.0000,0.741,0.015,1.925,2.889,9.221,0.000,0.000,4.372,8.682,0.880
24Oct1993,1.093,0.000,2.650,0.808,0.431,0.000,4.547,0.000,0.0000,1.001,0.013,2.002,3.369,10.012,0.002,0.000,4.412,13.438,0.978
25Oct1993,1.325,0.000,2.704,0.965,0.508,0.000,4.555,0.000,0.0000,1.341,0.013,2.124,3.887,10.945,0.006,0.000,4.454,17.508,1.157
26Oct1993,1.590,0.000,2.759,1.120,0.601,0.000,4.623,0.000,0.0000,1.603,0.014,2.255,4.345,12.128,0.010,0.000,4.489,19.716,1.400
27Oct1993,1.817,0.000,2.830,1.259,0.701,0.000,4.861,0.001,0.0000,1.813,0.014,2.468,4.677,13.403,0.018,0.000,4.630,21.097,1.653
28Oct1993,2.004,0.000,2.938,1.362,0.970,0.000,5.273,0.003,0.0000,2.270,0.013,2.766,4.679,14.784,0.046,0.000,4.927,20.864,1.872
29Oct1993,2.119,0.000,3.090,1.400,1.088,0.000,5.807,0.007,0.0000,2.661,0.010,2.955,4.446,16.150,0.069,0.000,5.360,19.395,2.033
30Oct1993,2.138,0.000,3.225,1.385,1.246,0.000,6.265,0.006,0.0000,2.704,0.009,3.150,4.311,18.836,0.043,0.000,5.781,17.305,2.103
31Oct1993,2.117,0.000,3.351,1.358,1.482,0.000,6.612,0.003,0.0000,2.715,0.011,3.354,4.213,21.480,0.031,0.000,6.186,14.390,2.102
01Nov1993,2.145,0.000,3.424,1.332,1.901,0.000,6.833,0.011,0.0000,3.316,0.009,3.355,4.162,23.086,0.030,0.000,6.405,11.885,2.111
02Nov1993,2.200,0.000,3.450,1.330,2.230,0.000,6.948,0.021,0.0000,4.125,0.009,3.340,4.542,23.363,0.015,0.000,6.577,9.223,2.143
03Nov1993,2.278,0.000,3.449,1.352,2.289,0.000,7.049,0.043,0.0000,4.538,0.009,3.334,4.933,22.851,0.014,0.000,6.669,8.139,2.185
04Nov1993,2.325,0.000,3.449,1.396,2.493,0.000,7.164,0.086,0.0000,5.074,0.009,3.486,4.826,21.835,0.015,0.000,6.791,7.816,2.234
05Nov1993,2.407,0.000,3.552,1.447,2.099,0.000,7.265,0.154,0.0000,5.335,0.009,3.492,4.728,20.702,0.016,0.000,6.935,7.624,2.297
06Nov1993,2.381,0.000,3.694,1.489,2.447,0.000,7.554,0.190,0.0000,5.733,0.008,3.624,4.510,19.773,0.011,0.000,7.146,7.671,2.329
07Nov1993,2.363,0.000,3.753,1.519,2.464,0.000,7.825,0.227,0.0000,6.064,0.008,3.747,4.370,19.076,0.015,0.000,7.352,7.902,2.334
08Nov1993,2.310,0.000,3.886,1.542,2.215,0.000,8.115,0.388,0.0000,6.409,0.008,3.844,4.407,18.754,0.024,0.000,7.626,7.933,2.321
09Nov1993,2.293,0.000,4.093,1.575,2.414,0.000,8.295,0.726,0.0000,6.859,0.007,4.051,5.059,18.810,0.045,0.000,7.996,8.658,2.293
10Nov1993,2.282,0.000,4.344,1.710,2.385,0.000,8.361,1.471,0.0000,7.370,0.007,4.593,5.320,18.994,0.079,0.000,8.234,11.769,2.265
11Nov1993,2.431,0.000,4.585,1.847,3.615,0.000,8.181,3.145,0.0000,7.684,0.006,5.130,5.287,19.613,0.003,0.000,8.273,15.869,2.285
12Nov1993,2.677,0.000,4.738,1.922,3.716,0.000,8.096,3.120,0.0000,7.541,0.008,5.088,5.525,20.287,0.002,0.000,8.100,16.167,2.433
13Nov1993,2.865,0.000,4.859,1.978,3.543,0.001,8.016,2.713,0.0000,7.320,0.010,4.997,5.910,17.414,0.002,0.000,7.973,14.197,2.664
14Nov1993,3.005,0.000,4.953,2.056,3.414,0.001,7.976,2.306,0.0000,7.050,0.013,4.930,6.577,12.928,0.001,0.000,7.872,12.517,2.838
15Nov1993,3.146,0.000,5.030,2.167,3.864,0.003,8.155,2.225,0.0000,6.942,0.017,4.922,6.620,9.849,0.001,0.000,7.838,11.772,2.985
16Nov1993,3.308,0.000,5.149,2.258,3.972,0.001,8.481,2.588,0.0000,7.098,0.020,5.241,6.454,8.625,0.001,0.000,8.118,11.241,3.150
17Nov1993,3.417,0.000,5.271,2.320,4.449,0.001,8.771,3.870,0.0000,7.740,0.018,5.379,6.129,8.380,0.000,0.000,8.474,10.660,3.294
18Nov1993,3.476,0.000,5.368,2.369,4.498,0.001,8.873,4.360,0.0000,8.162,0.012,5.527,6.352,8.576,0.000,0.000,8.705,10.220,3.379
19Nov1993,3.456,0.000,5.506,2.437,4.486,0.001,8.963,4.362,0.0000,8.371,0.011,5.707,6.591,8.781,0.000,0.000,8.824,10.217,3.397
20Nov1993,3.435,0.000,5.662,2.505,4.788,0.000,8.993,5.059,0.0000,8.594,0.013,5.973,6.477,8.517,0.000,0.000,8.932,10.371,3.420
21Nov1993,3.421,0.000,5.766,2.540,4.819,0.001,8.945,6.118,0.0000,8.776,0.012,6.169,6.119,8.353,0.000,0.000,8.955,10.511,3.431
22Nov1993,3.345,0.000,5.942,2.526,4.326,0.000,8.897,7.141,0.0000,8.842,0.008,6.212,5.619,8.578,0.000,0.000,8.924,10.512,3.409
23Nov1993,3.189,0.000,6.043,2.481,3.655,0.000,8.922,7.384,0.0000,8.824,0.006,6.116,5.420,8.937,0.000,0.000,8.902,10.604,3.301
24Nov1993,3.075,0.000,6.073,2.427,3.606,0.000,8.835,7.487,0.0000,8.812,0.005,5.996,5.106,9.081,0.000,0.000,8.898,10.658,3.155
25Nov1993,2.977,0.000,6.059,2.355,4.385,0.000,8.626,7.489,0.0000,8.799,0.004,5.868,4.705,8.990,0.000,0.000,8.783,10.395,3.045
26Nov1993,2.897,0.000,6.032,2.274,4.615,0.001,8.387,7.357,0.0000,8.694,0.003,5.772,4.496,9.156,0.000,0.000,8.573,9.584,2.947
27Nov1993,2.888,0.000,6.003,2.199,4.744,0.005,8.198,7.134,0.0000,8.509,0.003,5.622,4.343,9.535,0.000,0.000,8.364,9.180,2.882
28Nov1993,2.898,0.000,5.951,2.124,4.572,0.010,7.974,6.782,0.0000,8.303,0.003,5.546,4.042,9.769,0.000,0.000,8.144,9.000,2.898
29Nov1993,2.869,0.000,5.887,2.048,4.502,0.022,7.720,6.266,0.0000,8.077,0.003,5.353,3.922,9.909,0.001,0.000,7.906,8.656,2.890
30Nov1993,2.847,0.000,5.810,2.005,4.162,0.003,7.500,3.699,0.0000,7.685,0.003,5.220,4.378,9.983,0.000,0.000,7.621,8.720,2.875
01Dec1993,2.880,0.000,5.660,2.022,3.578,0.000,7.379,2.040,0.0000,6.965,0.003,5.008,4.976,9.180,0.000,0.000,7.398,9.738,2.861
