Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
28Jul1995,50.690,0.000,22.488,57.458,1.164,0.000,14.912,0.000,0.000,3.814,0.000,16.595,50.658,0.000,0.000,0.000,13.036,58.652,48.741
29Jul1995,52.998,0.000,23.522,59.296,0.353,0.000,16.412,0.000,0.000,4.000,0.000,17.629,49.964,0.000,0.000,0.000,14.370,56.782,50.943
30Jul1995,54.969,0.000,24.899,60.553,0.018,0.000,17.682,0.000,0.000,3.875,0.000,19.599,50.222,0.000,0.000,0.000,15.918,47.683,53.232
31Jul1995,56.614,0.000,27.397,61.947,1.625,0.000,19.507,0.000,0.000,5.138,0.000,21.180,53.642,0.000,0.000,0.000,17.463,44.002,55.210
01Aug1995,58.075,0.000,28.863,63.529,0.847,0.000,21.040,0.000,0.000,4.569,0.000,15.987,53.730,0.000,0.000,0.000,18.584,52.330,56.498
02Aug1995,59.007,0.000,29.052,64.871,0.061,0.000,21.712,0.000,0.000,2.841,0.000,13.612,51.777,0.000,0.000,0.000,19.298,59.182,57.381
03Aug1995,59.977,0.000,28.780,65.960,0.432,0.000,22.616,0.000,0.000,2.293,0.000,15.511,50.806,0.000,0.000,0.000,20.216,62.160,58.515
04Aug1995,60.664,0.000,29.379,66.934,0.758,0.000,23.757,0.000,0.000,2.486,0.000,20.241,50.997,0.000,0.000,0.000,21.241,63.062,59.443
05Aug1995,61.788,0.000,30.802,67.893,1.323,0.000,24.858,0.000,0.000,2.982,0.000,23.575,53.073,0.000,0.000,0.000,22.485,65.823,60.566
06Aug1995,63.147,0.000,32.830,68.962,1.367,0.000,25.905,0.000,0.000,4.062,0.000,24.292,56.738,0.000,0.000,0.000,23.825,67.257,61.934
07Aug1995,64.740,0.000,34.991,70.193,3.652,0.000,27.128,0.000,0.000,6.601,0.000,26.604,60.390,0.000,0.000,0.000,25.086,68.505,63.341
08Aug1995,65.917,0.000,36.723,71.387,3.874,0.000,28.166,0.000,0.000,8.058,0.000,26.367,62.540,0.000,0.000,0.000,26.170,69.157,64.642
09Aug1995,67.414,0.000,38.420,72.587,7.168,0.000,29.450,0.000,0.000,11.183,0.000,32.270,66.360,0.001,0.000,0.000,27.550,70.947,66.092
10Aug1995,68.783,0.000,40.095,73.833,10.315,0.000,31.453,0.002,0.000,14.182,0.000,32.531,69.005,0.006,0.000,0.000,29.266,69.603,67.361
11Aug1995,70.216,0.000,41.209,74.907,15.379,0.000,32.896,0.001,0.000,13.486,0.000,32.767,69.871,0.014,0.000,0.000,30.796,69.376,68.619
12Aug1995,71.315,0.000,42.450,75.848,0.545,0.000,34.486,0.000,0.000,10.686,0.001,35.720,70.727,0.014,0.000,0.000,32.356,70.170,69.846
13Aug1995,72.831,0.000,44.792,76.876,2.955,0.000,36.754,0.002,0.000,13.030,0.014,40.747,72.896,0.021,0.000,0.000,34.643,70.981,71.463
14Aug1995,74.763,0.000,46.923,77.976,2.367,0.000,39.169,0.003,0.000,15.758,0.090,42.101,74.873,0.024,0.000,0.000,36.838,71.765,73.160
15Aug1995,76.226,0.000,48.407,78.986,7.148,0.001,41.301,0.004,0.000,17.493,0.304,41.009,76.174,0.019,0.000,0.000,38.776,72.355,74.775
16Aug1995,77.309,0.000,49.656,79.839,5.033,0.002,43.225,0.002,0.000,17.151,0.692,42.914,76.487,0.015,0.000,0.000,40.715,73.182,76.033
17Aug1995,78.050,0.000,51.104,80.530,3.219,0.007,44.457,0.001,0.000,14.241,1.323,46.004,75.690,0.007,0.000,0.000,42.441,73.782,77.005
18Aug1995,78.414,0.000,52.345,81.094,3.819,0.016,45.322,0.000,0.000,13.325,2.247,44.158,75.498,0.003,0.000,0.000,43.694,74.535,77.615
19Aug1995,78.953,0.000,53.950,81.622,4.551,0.036,46.920,0.001,0.000,16.205,3.410,46.375,76.909,0.002,0.000,0.000,44.922,75.319,78.246
20Aug1995,80.025,0.000,56.206,82.233,3.398,0.046,48.569,0.007,0.000,21.108,4.413,47.430,79.321,0.004,0.000,0.000,46.927,76.493,79.189
21Aug1995,80.784,0.000,57.771,82.889,18.114,0.055,49.539,0.013,0.000,22.803,5.028,46.365,79.775,0.008,0.000,0.000,48.583,76.196,79.907
22Aug1995,80.274,0.000,57.794,83.426,23.725,0.118,50.807,0.002,0.000,18.488,6.452,45.786,78.834,0.013,0.000,0.000,48.028,75.789,79.240
23Aug1995,80.419,0.000,58.034,83.826,22.817,0.145,50.725,0.000,0.000,14.519,7.774,43.322,78.347,0.014,0.000,0.000,49.238,74.953,79.345
24Aug1995,80.510,0.000,58.173,84.152,14.180,0.252,50.985,0.000,0.000,10.881,9.519,44.567,77.626,0.016,0.000,0.000,49.257,75.139,79.534
25Aug1995,81.102,0.000,58.842,84.480,6.261,0.379,51.295,0.000,0.000,8.879,12.022,49.260,77.951,0.017,0.000,0.000,49.861,74.902,80.286
26Aug1995,81.879,0.000,60.148,84.882,6.942,0.548,51.403,0.000,0.000,9.116,14.625,52.699,78.830,0.024,0.000,0.000,50.347,74.540,80.988
27Aug1995,82.788,0.000,61.393,85.330,5.367,0.681,51.792,0.000,0.000,9.713,17.068,55.096,79.661,0.034,0.000,0.000,50.701,74.549,81.833
28Aug1995,83.481,0.000,62.389,85.781,7.150,0.781,52.321,0.000,0.000,10.856,19.087,55.380,79.936,0.049,0.000,0.000,51.028,74.376,82.608
29Aug1995,83.947,0.000,63.083,86.193,8.666,0.964,52.945,0.000,0.000,11.396,20.786,55.188,80.094,0.055,0.000,0.000,51.368,73.574,83.173
30Aug1995,84.244,0.000,63.522,86.547,6.085,1.103,53.478,0.000,0.000,11.854,22.161,54.100,80.015,0.057,0.000,0.000,52.031,72.868,83.567
31Aug1995,84.442,0.000,63.817,86.863,16.246,0.738,54.120,0.000,0.000,12.886,22.536,53.002,80.012,0.045,0.000,0.000,52.541,72.308,83.842
01Sep1995,84.495,0.000,63.838,87.118,13.987,0.816,54.308,0.000,0.000,8.919,22.756,51.865,79.093,0.020,0.000,0.000,52.406,72.390,83.869
02Sep1995,83.766,0.000,63.066,87.254,18.262,0.918,54.847,0.000,0.000,5.592,22.812,49.569,77.649,0.009,0.000,0.000,52.437,72.444,83.323
03Sep1995,84.387,0.000,62.748,87.345,9.135,0.869,54.700,0.000,0.000,3.786,23.849,49.083,77.522,0.006,0.000,0.000,52.745,73.164,83.771
04Sep1995,84.507,0.000,63.418,87.490,8.912,0.622,54.315,0.000,0.000,4.221,24.209,50.492,77.899,0.006,0.000,0.000,52.365,73.336,84.020
05Sep1995,84.617,0.000,64.026,87.655,10.647,0.671,53.738,0.000,0.000,4.094,24.687,48.571,77.587,0.005,0.000,0.000,52.242,73.496,84.158
06Sep1995,84.614,0.000,64.380,87.776,12.617,0.841,53.059,0.000,0.000,3.904,25.910,48.778,77.470,0.007,0.000,0.000,51.710,73.725,84.210
07Sep1995,84.594,0.000,64.550,87.902,16.401,0.806,53.027,0.000,0.000,4.986,26.595,47.487,78.202,0.011,0.000,0.000,51.350,73.684,84.226
08Sep1995,84.718,0.000,64.629,88.041,16.195,0.766,53.073,0.000,0.000,5.473,26.796,47.756,78.586,0.016,0.000,0.000,51.286,73.516,84.273
09Sep1995,84.717,0.000,64.077,88.152,19.166,0.804,52.933,0.000,0.000,5.120,26.681,47.910,78.141,0.019,0.000,0.000,50.661,73.075,84.258
10Sep1995,84.921,0.000,63.904,88.189,17.511,0.752,52.840,0.000,0.000,3.349,26.968,45.901,77.415,0.013,0.000,0.000,50.593,73.644,84.387
11Sep1995,84.810,0.000,64.048,88.182,15.500,0.853,52.166,0.000,0.000,2.652,26.966,44.213,76.212,0.009,0.000,0.000,50.302,73.661,84.386
12Sep1995,84.442,0.000,63.928,88.074,14.252,0.857,51.903,0.000,0.000,1.868,26.977,40.126,74.469,0.004,0.000,0.000,49.541,73.254,84.113
13Sep1995,83.812,0.000,63.825,87.847,12.210,0.948,51.813,0.000,0.000,1.369,27.072,40.467,72.354,0.002,0.000,0.000,48.903,72.824,83.639
14Sep1995,83.379,0.000,63.727,87.532,14.785,0.837,51.396,0.000,0.000,1.602,26.817,41.773,70.913,0.001,0.000,0.000,48.955,72.901,83.270
15Sep1995,82.741,0.000,63.487,87.167,10.412,0.742,50.962,0.000,0.000,1.157,26.468,45.023,69.267,0.000,0.000,0.000,48.498,73.049,82.758
16Sep1995,82.304,0.000,63.251,86.779,6.940,0.677,50.031,0.000,0.000,0.715,25.787,43.715,67.696,0.000,0.000,0.000,47.922,73.880,82.358
17Sep1995,81.717,0.000,62.930,86.344,4.238,0.538,48.865,0.000,0.000,0.469,25.164,43.962,66.182,0.000,0.000,0.000,47.008,74.085,81.909
18Sep1995,81.213,0.000,62.579,85.900,2.931,0.487,47.358,0.000,0.000,0.402,24.324,43.502,65.757,0.000,0.000,0.000,45.896,74.508,81.469
19Sep1995,80.518,0.000,62.397,85.503,5.146,0.368,46.266,0.000,0.000,0.522,22.502,37.216,64.749,0.000,0.000,0.000,44.246,72.051,80.826
20Sep1995,79.926,0.000,62.148,85.195,5.706,0.265,45.415,0.000,0.000,0.491,20.680,30.547,64.689,0.000,0.000,0.000,43.092,72.126,80.190
21Sep1995,79.358,0.000,61.739,85.006,3.457,0.201,44.590,0.000,0.000,0.355,18.592,31.257,64.140,0.000,0.000,0.000,41.918,71.145,79.543
22Sep1995,79.005,0.000,61.057,84.845,1.785,0.160,43.975,0.000,0.000,0.280,16.551,30.309,63.787,0.000,0.000,0.000,41.308,74.064,79.067
23Sep1995,78.466,0.000,60.466,84.533,4.913,0.119,43.544,0.000,0.000,0.234,13.640,27.226,60.076,0.000,0.000,0.000,39.998,74.098,78.613
24Sep1995,78.176,0.000,58.713,83.773,0.336,0.058,42.540,0.000,0.000,0.056,11.234,28.936,57.763,0.000,0.000,0.000,39.132,67.216,78.104
25Sep1995,77.418,0.000,57.730,82.874,2.810,0.044,41.251,0.000,0.000,0.126,7.663,27.693,57.434,0.000,0.000,0.000,38.497,61.509,77.761
26Sep1995,76.267,0.000,56.609,82.130,1.755,0.026,40.091,0.000,0.000,0.128,4.172,25.412,55.702,0.000,0.000,0.000,37.079,64.402,76.945
27Sep1995,75.100,0.000,55.301,81.394,4.323,0.022,39.026,0.000,0.000,0.277,2.429,25.590,54.233,0.000,0.000,0.000,36.156,67.131,75.948
28Sep1995,74.076,0.000,53.786,80.653,4.198,0.020,37.922,0.000,0.000,0.257,1.704,28.160,53.353,0.000,0.000,0.000,35.328,68.691,74.967
29Sep1995,72.956,0.000,52.532,79.909,4.611,0.021,37.007,0.000,0.000,0.264,1.621,27.387,51.819,0.000,0.000,0.000,34.243,68.649,73.967
30Sep1995,71.838,0.000,51.823,79.173,5.854,0.001,36.024,0.000,0.000,0.267,0.273,24.075,52.322,0.000,0.000,0.000,34.135,69.525,72.879
01Oct1995,71.004,0.000,50.670,78.586,6.245,0.001,35.070,0.000,0.000,0.197,0.140,22.656,52.924,0.000,0.000,0.000,33.364,70.329,71.868
02Oct1995,70.379,0.000,49.654,78.106,4.126,0.001,34.271,0.000,0.000,0.102,0.102,20.090,52.404,0.000,0.000,0.000,32.073,70.266,71.018
03Oct1995,69.665,0.000,48.756,77.655,2.777,0.001,33.594,0.000,0.000,0.074,0.073,17.794,51.717,0.000,0.000,0.000,30.831,68.802,70.264
04Oct1995,69.086,0.000,47.970,77.231,1.592,0.000,32.795,0.000,0.000,0.047,0.057,15.799,50.597,0.000,0.000,0.000,29.762,68.021,69.628
05Oct1995,68.522,0.000,47.412,76.818,2.616,0.000,32.046,0.000,0.000,0.063,0.047,17.779,51.190,0.000,0.000,0.000,29.701,66.275,69.083
06Oct1995,68.036,0.000,46.917,76.515,2.554,0.000,31.574,0.000,0.000,0.094,0.039,17.726,51.796,0.000,0.000,0.000,29.222,65.234,68.517
07Oct1995,67.797,0.000,46.466,76.320,2.955,0.000,31.183,0.000,0.000,0.139,0.033,16.983,51.756,0.000,0.000,0.000,28.676,64.719,68.022
08Oct1995,67.475,0.000,45.278,76.101,2.305,0.000,31.023,0.000,0.000,0.095,0.035,15.944,50.675,0.000,0.000,0.000,28.014,64.568,67.545
09Oct1995,67.073,0.000,43.848,75.817,1.918,0.000,30.792,0.000,0.000,0.062,0.039,17.125,49.825,0.000,0.000,0.000,27.799,64.280,67.186
10Oct1995,66.378,0.000,42.789,75.503,3.308,0.000,30.677,0.000,0.000,0.093,0.037,17.023,49.329,0.000,0.000,0.000,27.558,63.668,66.587
11Oct1995,65.933,0.000,41.807,75.237,1.705,0.000,30.460,0.000,0.000,0.268,0.033,16.660,49.518,0.000,0.000,0.000,27.095,63.651,66.038
12Oct1995,65.667,0.000,41.194,74.948,1.184,0.000,30.149,0.000,0.000,0.455,0.037,15.918,46.970,0.000,0.000,0.000,26.296,64.054,65.701
13Oct1995,65.123,0.000,40.850,74.532,0.182,0.000,29.881,0.000,0.000,0.485,0.039,17.773,46.769,0.000,0.000,0.000,26.580,64.467,65.197
14Oct1995,64.832,0.000,40.656,74.140,0.391,0.000,29.414,0.000,0.000,0.669,0.038,18.604,48.187,0.000,0.000,0.000,26.646,65.064,64.831
15Oct1995,64.667,0.000,40.138,73.858,0.000,0.000,28.825,0.000,0.000,0.170,0.028,18.109,46.987,0.000,0.000,0.000,26.199,64.942,64.530
16Oct1995,64.658,0.000,39.562,73.553,0.001,0.000,28.171,0.000,0.000,0.148,0.031,15.441,44.552,0.000,0.000,0.000,24.707,64.274,64.448
17Oct1995,64.126,0.000,39.327,73.120,0.004,0.000,27.672,0.000,0.000,0.179,0.029,13.159,41.390,0.000,0.000,0.000,23.324,60.447,64.122
18Oct1995,63.557,0.000,39.201,72.606,0.096,0.000,27.015,0.000,0.000,0.278,0.026,14.139,39.280,0.000,0.000,0.000,23.124,59.880,63.720
19Oct1995,63.196,0.000,39.173,72.135,0.273,0.000,26.018,0.000,0.000,0.483,0.024,15.626,39.756,0.000,0.000,0.000,23.790,61.166,63.351
20Oct1995,62.582,0.000,39.143,71.772,2.759,0.000,25.651,0.000,0.000,0.891,0.024,16.281,40.509,0.000,0.000,0.000,23.766,60.359,62.913
21Oct1995,62.235,0.000,39.116,71.522,5.027,0.000,25.372,0.000,0.000,1.295,0.022,17.215,43.248,0.000,0.000,0.000,23.848,62.016,62.475
22Oct1995,62.253,0.000,39.084,71.374,4.891,0.000,25.027,0.000,0.000,1.462,0.026,17.824,44.352,0.000,0.000,0.000,23.679,64.384,62.090
23Oct1995,62.362,0.000,38.982,71.385,7.410,0.000,24.836,0.000,0.000,2.292,0.029,19.625,47.954,0.000,0.000,0.000,23.820,66.545,62.043
24Oct1995,62.385,0.000,39.022,71.556,7.892,0.000,24.795,0.000,0.000,2.585,0.025,20.012,50.157,0.000,0.000,0.000,23.485,68.248,61.918
25Oct1995,62.701,0.000,38.696,71.874,6.622,0.000,24.935,0.000,0.000,2.812,0.030,22.777,53.146,0.000,0.000,0.000,23.469,72.622,62.100
26Oct1995,63.910,0.000,38.630,72.433,8.171,0.000,24.865,0.000,0.000,3.489,0.038,27.731,57.205,0.000,0.000,0.000,23.570,77.281,62.956
27Oct1995,65.872,0.000,38.788,73.307,8.380,0.000,25.272,0.000,0.000,4.345,0.038,31.069,62.660,0.000,0.000,0.000,24.003,80.123,64.354
28Oct1995,68.336,0.000,39.339,74.422,8.218,0.000,26.659,0.000,0.000,4.691,0.027,31.960,67.663,0.001,0.000,0.000,24.575,81.245,66.445
29Oct1995,70.527,0.000,40.731,75.544,5.512,0.000,28.881,0.000,0.000,4.361,0.019,31.126,70.616,0.001,0.000,0.000,25.921,82.246,68.644
30Oct1995,72.399,0.000,41.779,76.599,4.283,0.000,31.378,0.000,0.000,3.672,0.021,30.761,72.294,0.001,0.000,0.000,27.803,82.545,70.654
31Oct1995,74.009,0.000,43.166,77.614,3.416,0.000,33.615,0.000,0.000,3.578,0.023,32.234,73.466,0.001,0.000,0.000,29.699,82.960,72.336
01Nov1995,75.482,0.000,44.692,78.611,15.311,0.000,35.788,0.000,0.000,7.056,0.024,32.902,74.525,0.001,0.000,0.000,32.549,83.150,73.882
02Nov1995,76.917,0.000,46.974,79.608,13.023,0.000,38.080,0.000,0.000,12.601,0.025,37.482,76.648,0.001,0.000,0.000,35.460,84.509,75.449
03Nov1995,78.437,0.000,48.904,80.611,14.053,0.000,40.318,0.013,0.000,19.246,0.023,40.938,79.244,0.005,0.000,0.000,37.701,84.716,76.964
04Nov1995,79.855,0.000,50.969,81.557,15.098,0.000,42.673,0.102,0.000,24.721,0.021,44.691,81.277,0.015,0.000,0.000,40.155,85.052,78.480
05Nov1995,81.092,0.000,53.035,82.395,13.676,0.000,45.335,0.326,0.000,28.788,0.021,47.388,82.841,0.023,0.000,0.000,42.936,84.833,79.902
06Nov1995,81.916,0.000,54.598,83.136,16.504,0.000,48.335,0.758,0.000,32.990,0.021,49.487,83.969,0.045,0.000,0.000,45.487,83.814,80.977
07Nov1995,81.944,0.000,54.685,83.768,26.641,0.000,50.537,0.885,0.000,36.403,0.017,45.292,83.959,0.075,0.000,0.000,47.639,82.778,81.247
08Nov1995,81.161,0.000,54.585,84.262,24.700,0.000,52.072,0.541,0.000,37.857,0.017,38.589,83.457,0.091,0.000,0.000,48.650,82.453,80.203
09Nov1995,80.617,0.000,54.578,84.648,26.039,0.000,53.184,0.462,0.000,38.318,0.018,40.920,83.242,0.081,0.000,0.000,50.057,83.121,79.215
10Nov1995,80.518,0.000,54.573,84.978,25.912,0.000,54.251,0.279,0.000,37.983,0.018,43.067,82.367,0.053,0.000,0.000,51.680,83.157,78.860
11Nov1995,80.549,0.000,54.566,85.258,26.615,0.000,55.026,0.261,0.000,37.544,0.023,44.200,81.421,0.026,0.000,0.000,52.913,83.324,78.811
12Nov1995,80.869,0.000,54.560,85.539,28.462,0.000,55.377,0.327,0.000,39.170,0.022,45.841,81.251,0.016,0.000,0.000,54.010,83.597,79.196
13Nov1995,81.183,0.000,54.554,85.828,28.717,0.000,55.463,0.390,0.000,40.768,0.020,46.117,81.066,0.012,0.000,0.000,54.736,83.364,79.594
14Nov1995,81.589,0.000,54.549,86.127,27.852,0.000,55.351,0.440,0.000,42.614,0.018,47.153,80.818,0.011,0.000,0.000,55.125,83.685,80.083
15Nov1995,82.053,0.000,54.544,86.431,26.814,0.000,55.146,0.530,0.000,43.862,0.015,47.974,80.409,0.012,0.000,0.000,55.189,83.414,80.619
16Nov1995,82.397,0.000,54.540,86.725,26.591,0.000,54.990,0.688,0.000,44.569,0.015,47.970,79.671,0.012,0.000,0.000,55.031,82.913,80.991
17Nov1995,82.673,0.000,54.538,87.001,29.287,0.000,54.820,0.946,0.000,45.528,0.015,49.241,79.387,0.012,0.000,0.000,54.854,82.536,81.327
18Nov1995,82.921,0.000,54.536,87.279,31.232,0.000,54.717,1.230,0.000,46.734,0.015,50.573,79.655,0.016,0.000,0.000,54.712,82.313,81.685
19Nov1995,83.265,0.000,54.468,87.574,33.217,0.000,54.726,1.678,0.000,48.059,0.013,52.435,80.694,0.020,0.000,0.000,54.630,82.532,82.067
20Nov1995,83.962,0.000,54.136,87.878,33.567,0.000,54.891,1.888,0.000,48.577,0.011,54.797,81.831,0.028,0.000,0.000,54.615,83.714,82.550
21Nov1995,84.738,0.000,56.120,88.223,30.741,0.000,55.148,2.954,0.000,49.201,0.011,56.338,83.903,0.044,0.000,0.000,54.704,85.658,83.644
22Nov1995,84.751,0.000,56.816,88.542,34.955,0.000,55.369,2.023,0.000,49.002,0.010,53.487,83.767,0.049,0.000,0.000,54.924,84.957,83.779
23Nov1995,84.278,0.000,56.815,88.766,34.328,0.000,56.223,1.745,0.000,48.302,0.012,51.776,83.428,0.058,0.000,0.000,55.231,84.775,83.071
24Nov1995,84.009,0.000,56.813,88.938,33.895,0.000,57.044,1.563,0.000,48.034,0.011,50.804,83.295,0.072,0.000,0.000,55.845,84.774,82.644
25Nov1995,83.744,0.000,56.812,89.066,32.627,0.000,57.841,1.341,0.000,47.495,0.011,49.738,82.957,0.069,0.000,0.000,56.540,84.883,82.262
26Nov1995,83.818,0.000,57.006,89.170,29.110,0.000,58.383,0.851,0.000,47.033,0.011,49.176,82.588,0.056,0.000,0.000,57.265,84.423,82.247
27Nov1995,84.079,0.000,57.345,89.235,30.335,0.000,58.544,0.788,0.000,46.455,0.013,48.831,81.854,0.045,0.000,0.000,57.873,84.319,82.505
28Nov1995,84.287,0.000,57.344,89.281,29.599,0.000,58.284,0.716,0.000,46.714,0.012,49.468,81.367,0.038,0.000,0.000,58.216,83.626,82.744
29Nov1995,84.639,0.000,57.343,89.356,30.456,0.000,57.896,0.973,0.000,48.193,0.010,51.160,81.241,0.042,0.000,0.000,58.315,83.698,83.231
30Nov1995,84.887,0.000,57.343,89.450,30.870,0.000,57.727,1.318,0.000,49.015,0.009,51.726,81.302,0.053,0.000,0.000,57.979,83.769,83.626
01Dec1995,85.133,0.000,57.342,89.595,35.331,0.000,57.835,1.907,0.000,50.741,0.008,54.249,82.563,0.095,0.000,0.000,57.678,84.170,84.114
02Dec1995,85.182,0.000,57.341,89.746,34.569,0.000,58.163,1.666,0.000,50.692,0.006,53.417,82.756,0.134,0.000,0.000,57.557,84.046,84.219
03Dec1995,85.324,0.000,57.340,89.859,34.470,0.000,58.369,1.616,0.000,50.345,0.007,55.180,82.897,0.150,0.000,0.000,57.801,84.281,84.187
04Dec1995,85.462,0.000,57.339,89.986,35.953,0.000,58.593,1.940,0.000,50.975,0.007,56.433,83.901,0.126,0.000,0.000,58.194,85.011,84.338
05Dec1995,85.430,0.000,57.339,90.111,35.087,0.000,59.018,1.649,0.000,50.630,0.006,54.553,84.253,0.178,0.000,0.000,58.433,85.386,84.199
06Dec1995,85.404,0.000,57.338,90.217,34.781,0.000,59.492,1.340,0.000,50.059,0.006,53.609,84.474,0.206,0.000,0.000,58.751,85.727,84.074
07Dec1995,85.417,0.000,57.337,90.308,35.355,0.000,59.949,1.225,0.000,49.739,0.006,53.665,84.831,0.243,0.000,0.000,59.171,86.109,84.037
08Dec1995,85.388,0.000,57.336,90.384,34.392,0.000,60.348,0.959,0.000,49.051,0.006,52.566,84.823,0.272,0.000,0.000,59.576,86.113,83.932
09Dec1995,85.407,0.000,57.335,90.444,33.895,0.000,60.612,0.768,0.000,48.371,0.006,52.212,84.800,0.271,0.000,0.000,59.975,86.051,83.905
10Dec1995,85.600,0.000,57.334,90.517,37.499,0.000,60.805,1.011,0.000,49.028,0.005,53.326,85.668,0.323,0.000,0.000,60.322,86.328,84.196
11Dec1995,85.682,0.000,57.281,90.635,38.179,0.000,61.024,0.429,0.000,48.585,0.004,53.883,86.902,0.476,0.000,0.000,60.334,86.526,84.239
12Dec1995,85.410,0.000,57.100,90.739,38.689,0.000,60.673,0.030,0.000,36.042,0.003,52.209,88.582,1.032,0.000,0.000,58.683,85.952,83.196
13Dec1995,81.867,0.000,56.829,90.531,18.312,0.000,60.426,0.000,0.000,2.152,0.005,35.217,83.991,0.425,0.000,0.000,48.860,83.993,77.547
14Dec1995,78.646,0.000,56.520,89.988,15.759,0.000,59.345,0.000,0.000,0.332,0.010,30.840,78.949,0.163,0.000,0.000,38.716,80.417,73.229
15Dec1995,76.922,0.000,56.161,89.177,16.746,0.000,57.600,0.000,0.000,0.796,0.012,31.435,75.566,0.119,0.000,0.000,38.582,76.581,70.945
16Dec1995,74.732,0.000,55.826,88.173,14.474,0.000,56.067,0.000,0.000,0.675,0.013,26.376,70.606,0.131,0.000,0.000,37.820,74.296,68.920
17Dec1995,74.984,0.000,55.614,87.080,17.510,0.000,54.689,0.000,0.000,3.505,0.012,30.907,68.502,0.103,0.000,0.000,44.238,70.915,69.907
18Dec1995,76.418,0.000,55.434,86.105,21.558,0.000,53.979,0.000,0.000,6.558,0.008,35.599,69.293,0.064,0.000,0.000,50.209,70.493,71.715
19Dec1995,76.675,0.000,55.222,85.396,22.359,0.000,54.146,0.000,0.000,6.408,0.008,36.579,69.729,0.051,0.000,0.000,49.670,72.166,72.422
20Dec1995,76.672,0.000,55.045,84.900,23.985,0.000,54.506,0.000,0.000,7.060,0.006,38.020,70.595,0.046,0.000,0.000,49.205,74.226,72.949
21Dec1995,76.304,0.000,54.899,84.566,23.491,0.000,54.666,0.000,0.000,6.586,0.005,37.231,70.808,0.046,0.000,0.000,48.934,75.117,72.993
22Dec1995,75.955,0.000,54.742,84.325,24.262,0.000,54.544,0.000,0.000,7.506,0.004,37.912,71.440,0.061,0.000,0.000,49.255,76.327,72.702
23Dec1995,75.630,0.000,54.614,84.177,23.810,0.000,54.341,0.000,0.000,7.539,0.003,36.966,71.872,0.074,0.000,0.000,49.533,76.487,72.441
24Dec1995,75.575,0.000,54.544,84.086,24.182,0.000,54.101,0.000,0.000,10.392,0.002,37.266,71.909,0.091,0.000,0.000,50.230,76.640,72.765
25Dec1995,75.871,0.000,54.492,84.053,25.756,0.000,53.686,0.000,0.000,12.807,0.002,39.425,72.580,0.107,0.000,0.000,51.543,76.664,73.122
26Dec1995,76.322,0.000,54.440,84.088,25.234,0.000,53.212,0.000,0.000,13.261,0.001,39.427,73.086,0.125,0.000,0.000,51.573,76.526,73.616
27Dec1995,76.771,0.000,54.399,84.171,24.829,0.000,52.716,0.000,0.000,13.336,0.001,40.027,73.473,0.137,0.000,0.000,51.185,76.203,74.214
28Dec1995,77.165,0.000,54.385,84.304,23.158,0.000,52.408,0.000,0.000,15.070,0.001,39.563,72.916,0.136,0.000,0.000,51.081,76.203,74.958
29Dec1995,77.478,0.000,54.384,84.434,25.425,0.000,51.808,0.000,0.000,11.163,0.001,43.230,73.015,0.106,0.000,0.000,49.535,76.580,75.489
30Dec1995,77.864,0.000,54.500,84.640,27.094,0.000,50.983,0.000,0.000,5.623,0.000,42.776,73.600,0.080,0.000,0.000,46.463,77.497,76.053
31Dec1995,78.227,0.000,54.876,84.873,24.817,0.000,50.083,0.000,0.000,3.283,0.000,43.965,73.897,0.058,0.000,0.000,45.594,77.489,76.591
01Jan1996,78.240,0.000,55.109,85.061,24.651,0.000,49.236,0.000,0.000,2.864,0.000,42.356,73.644,0.040,0.000,0.000,44.511,76.790,76.686
02Jan1996,78.585,0.000,55.288,85.230,25.737,0.000,48.688,0.000,0.000,3.736,0.000,42.293,74.692,0.040,0.000,0.000,44.373,74.945,76.829
03Jan1996,79.492,0.000,55.632,85.481,16.786,0.000,48.963,0.000,0.000,9.966,0.000,43.533,76.577,0.053,0.000,0.000,46.059,74.509,77.842
04Jan1996,81.008,0.000,56.791,85.939,12.267,0.000,49.882,0.002,0.000,18.925,0.000,46.805,79.550,0.125,0.000,0.000,48.140,74.728,79.643
05Jan1996,82.329,0.000,58.612,86.507,16.435,0.000,50.541,0.089,0.000,27.582,0.000,49.087,81.375,0.234,0.000,0.000,49.576,75.679,81.121
06Jan1996,83.504,0.000,60.236,87.111,19.515,0.000,51.648,0.702,0.000,35.596,0.000,51.626,83.067,0.420,0.000,0.000,50.422,77.002,82.379
07Jan1996,84.622,0.000,61.673,87.730,18.115,0.000,53.329,2.437,0.000,41.184,0.000,52.821,84.772,0.702,0.000,0.000,51.861,78.312,83.561
08Jan1996,85.866,0.000,63.360,88.364,15.682,0.000,55.672,5.774,0.000,45.924,0.000,54.244,86.481,1.110,0.000,0.000,53.902,79.344,84.812
09Jan1996,86.971,0.000,65.309,88.987,18.047,0.000,58.256,10.617,0.000,49.825,0.000,54.941,87.823,1.543,0.000,0.000,56.388,80.446,85.997
10Jan1996,87.837,0.000,66.975,89.556,18.564,0.000,60.856,12.324,0.000,52.129,0.000,57.065,88.600,1.932,0.000,0.000,58.621,81.445,86.925
