Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
29Mar1998,96.812,99.912,49.174,65.469,98.543,98.789,91.403,98.778,99.958,90.169,98.316,98.596,71.242,93.756,99.696,99.810,94.213,19.551,95.580
30Mar1998,97.288,99.751,49.125,65.946,99.345,99.486,93.656,99.188,99.737,94.668,98.825,99.254,75.664,94.092,99.708,99.669,96.386,27.580,95.700
31Mar1998,97.551,99.883,49.083,67.332,99.475,99.650,96.128,99.363,99.935,96.737,99.297,99.418,77.932,94.571,99.808,99.818,97.680,33.978,95.413
01Apr1998,98.269,99.977,49.059,69.483,99.790,99.854,97.650,99.671,99.986,97.913,99.617,99.758,83.173,94.928,99.942,99.920,98.591,42.344,95.420
02Apr1998,98.777,99.851,49.024,72.411,99.721,99.721,98.541,99.559,99.846,98.049,99.332,99.724,86.992,94.876,99.834,99.800,98.965,45.948,95.226
03Apr1998,98.911,99.798,48.995,74.824,99.626,99.673,98.688,99.474,99.849,97.549,99.308,99.600,87.830,94.433,99.722,99.776,98.768,38.244,95.271
04Apr1998,98.825,99.924,48.972,76.369,99.707,99.775,98.546,99.515,99.949,97.649,99.520,99.605,88.116,94.385,99.872,99.860,98.699,35.328,96.122
05Apr1998,98.702,99.874,48.923,78.223,99.744,99.790,98.410,99.453,99.937,96.604,99.545,99.645,87.775,94.449,99.772,99.859,98.442,39.085,96.168
06Apr1998,98.634,99.950,48.871,79.934,99.756,99.805,98.191,99.483,99.962,96.969,99.588,99.706,87.257,94.431,99.884,99.866,98.454,43.002,96.209
07Apr1998,98.813,99.969,48.836,81.494,99.782,99.827,98.421,99.511,99.986,97.573,99.584,99.755,88.016,94.738,99.932,99.889,98.771,44.208,96.410
08Apr1998,98.807,99.724,48.770,82.711,99.553,99.558,98.564,99.019,99.761,96.623,99.104,99.434,88.056,94.703,99.651,99.629,98.495,44.944,96.493
09Apr1998,98.603,99.706,48.676,83.022,99.423,99.521,98.268,99.119,99.778,96.857,99.063,99.163,87.542,94.491,99.620,99.640,98.182,48.435,96.653
10Apr1998,98.362,99.847,48.594,83.149,99.626,99.721,98.114,99.401,99.921,97.433,99.429,99.473,87.878,94.677,99.757,99.802,98.334,54.476,96.809
11Apr1998,98.789,99.971,48.546,83.644,99.820,99.873,98.396,99.684,99.986,98.068,99.678,99.767,88.967,95.459,99.931,99.920,98.857,60.179,97.117
12Apr1998,99.252,99.942,48.515,84.687,99.855,99.877,98.896,99.705,99.962,98.196,99.678,99.797,91.380,97.078,99.892,99.909,99.117,65.602,97.382
13Apr1998,99.287,99.962,48.498,85.662,99.813,99.855,99.008,99.668,99.968,98.134,99.686,99.779,91.811,98.027,99.924,99.907,99.035,63.531,97.532
14Apr1998,99.153,99.747,48.454,86.462,99.595,99.617,98.897,99.231,99.789,97.460,99.296,99.381,93.461,98.782,99.680,99.687,98.748,65.756,97.384
15Apr1998,98.642,99.733,48.368,87.319,99.504,99.599,98.376,99.221,99.819,97.057,99.265,99.224,95.258,96.726,99.621,99.692,98.127,74.318,97.123
16Apr1998,98.539,99.747,48.274,88.379,99.542,99.617,98.112,99.262,99.815,97.187,99.282,99.259,96.373,88.350,99.653,99.701,98.242,88.260,97.034
17Apr1998,98.575,99.773,48.171,89.372,99.569,99.646,98.213,99.344,99.833,97.461,99.322,99.331,93.631,84.970,99.694,99.730,98.340,89.767,96.911
18Apr1998,98.706,99.800,48.067,90.116,99.646,99.702,98.385,99.481,99.842,97.840,99.407,99.405,89.436,88.450,99.742,99.762,98.608,85.967,96.884
19Apr1998,98.808,99.817,47.960,90.520,99.673,99.715,98.580,99.547,99.841,98.007,99.413,99.436,89.257,91.372,99.774,99.776,98.741,86.996,96.882
20Apr1998,98.809,99.813,47.849,90.537,99.669,99.711,98.597,99.531,99.841,97.873,99.393,99.499,90.889,92.168,99.769,99.773,98.719,89.839,96.872
21Apr1998,98.714,99.761,47.727,90.220,99.610,99.650,98.497,99.385,99.806,97.347,99.263,99.479,91.204,94.345,99.701,99.721,98.463,90.726,96.830
22Apr1998,98.511,99.741,47.597,89.375,99.564,99.623,98.268,99.274,99.814,96.629,99.160,99.448,89.832,97.764,99.642,99.707,98.196,88.670,96.839
23Apr1998,98.403,99.807,47.487,87.855,99.615,99.685,98.033,99.445,99.858,97.016,99.183,99.512,87.836,97.634,99.735,99.776,98.258,81.338,96.988
24Apr1998,98.528,99.909,47.419,86.894,99.734,99.800,98.137,99.617,99.936,97.517,99.361,99.696,89.739,95.526,99.856,99.870,98.557,77.155,97.140
25Apr1998,98.705,99.842,47.356,86.281,99.730,99.751,98.379,99.495,99.868,97.466,99.201,99.670,89.407,94.619,99.793,99.804,98.703,73.630,97.233
26Apr1998,98.669,99.766,49.219,85.486,99.594,99.642,98.387,99.295,99.827,96.820,99.020,99.490,87.387,93.477,99.676,99.733,98.161,69.103,97.238
27Apr1998,98.189,99.740,61.397,83.782,99.535,99.608,97.958,99.211,99.816,96.285,98.965,99.436,84.256,92.317,99.627,99.709,97.573,59.467,97.122
28Apr1998,98.051,99.772,61.281,82.491,99.546,99.616,97.618,99.366,99.800,96.912,98.985,99.431,84.259,93.109,99.713,99.722,98.179,61.869,96.975
29Apr1998,98.090,99.707,61.158,81.592,99.504,99.564,97.789,99.160,99.783,96.439,98.950,99.380,83.664,95.915,99.599,99.673,98.064,59.428,96.938
30Apr1998,97.996,99.695,61.030,80.871,99.473,99.545,97.693,99.130,99.774,95.973,98.918,99.346,83.578,98.114,99.580,99.662,97.826,57.349,96.841
01May1998,98.029,99.870,61.032,80.138,99.614,99.708,97.529,99.528,99.919,97.060,99.272,99.517,86.288,96.080,99.795,99.839,98.158,59.267,96.062
02May1998,97.981,99.919,70.737,79.694,99.778,99.811,97.574,99.621,99.922,97.758,99.379,99.731,89.046,94.373,99.889,99.870,98.131,48.838,95.765
03May1998,98.463,99.950,71.308,79.779,99.782,99.827,97.974,99.616,99.965,97.594,99.455,99.761,90.016,94.162,99.912,99.903,98.665,50.702,96.473
04May1998,98.851,99.972,71.303,80.350,99.808,99.854,98.313,99.625,99.978,97.250,99.488,99.798,88.765,94.089,99.929,99.921,98.669,47.187,96.915
05May1998,98.895,99.945,71.301,80.579,99.775,99.830,98.381,99.558,99.944,97.238,99.295,99.762,87.206,92.230,99.916,99.887,98.628,42.900,96.952
06May1998,98.821,99.876,71.289,80.748,99.659,99.734,98.296,99.327,99.878,96.383,98.920,99.633,87.150,89.647,99.831,99.808,98.383,42.486,96.826
07May1998,98.546,99.820,72.564,80.679,99.542,99.658,97.947,99.224,99.828,95.119,98.524,99.490,85.623,88.581,99.743,99.751,97.645,38.287,96.621
08May1998,98.153,99.595,73.811,80.135,99.357,99.441,97.324,98.875,99.594,94.918,97.982,99.260,83.751,88.495,99.537,99.511,97.329,39.307,96.465
09May1998,98.052,99.572,74.047,79.675,99.243,99.410,96.976,98.910,99.632,95.146,97.835,99.080,82.125,88.204,99.476,99.523,97.366,41.968,96.558
10May1998,97.961,99.641,73.998,79.171,99.367,99.498,96.957,99.062,99.691,95.614,98.140,99.212,81.991,88.099,99.557,99.595,97.358,45.563,96.651
11May1998,97.928,99.733,74.559,78.543,99.524,99.621,97.038,99.333,99.778,96.660,98.597,99.373,80.644,90.143,99.670,99.698,97.734,45.111,96.267
12May1998,97.966,99.910,75.139,77.414,99.703,99.786,97.281,99.542,99.954,97.252,99.204,99.610,78.930,92.828,99.848,99.871,98.168,41.068,96.183
13May1998,98.128,99.981,75.799,76.694,99.611,99.577,97.685,99.620,99.988,97.235,99.276,99.635,81.055,94.416,99.944,99.927,98.319,42.952,96.528
14May1998,98.411,99.940,76.078,76.844,99.220,99.260,97.648,99.189,99.954,93.897,98.926,99.198,84.251,94.492,99.792,99.849,97.258,47.739,96.493
15May1998,98.059,99.732,76.440,77.344,99.420,99.515,96.581,98.732,99.781,90.761,98.942,99.309,85.402,93.995,99.524,99.645,95.638,48.231,96.194
16May1998,97.690,99.747,76.479,77.501,99.442,99.539,95.132,98.860,99.823,90.713,99.047,99.407,85.359,93.351,99.527,99.683,95.200,48.378,96.093
17May1998,97.878,99.783,76.855,77.963,99.504,99.575,94.597,98.962,99.836,91.639,99.100,99.502,87.166,93.238,99.593,99.713,95.549,50.619,96.179
18May1998,98.119,99.768,77.104,78.499,99.525,99.584,94.833,98.970,99.820,91.902,99.158,99.528,87.018,93.196,99.583,99.701,95.703,50.800,96.321
19May1998,98.248,99.792,77.751,78.677,99.592,99.658,95.378,99.410,99.829,95.812,99.259,99.589,86.276,94.388,99.723,99.760,96.944,49.577,96.357
20May1998,98.338,99.834,78.764,78.626,99.670,99.720,96.602,99.526,99.865,97.535,99.420,99.667,85.228,96.650,99.783,99.801,98.414,48.461,96.477
21May1998,98.535,99.866,79.841,78.656,99.727,99.765,97.895,99.575,99.888,97.767,99.498,99.721,85.594,97.597,99.823,99.829,98.639,51.689,96.644
22May1998,98.569,99.848,81.941,78.422,99.726,99.752,98.239,99.543,99.866,97.665,99.466,99.720,85.303,98.111,99.807,99.809,98.550,49.430,96.847
23May1998,98.398,99.857,84.445,77.346,99.715,99.753,98.179,99.555,99.882,97.676,99.472,99.700,84.146,98.437,99.813,99.820,98.501,51.465,96.947
24May1998,98.238,99.872,86.654,76.383,99.735,99.771,98.090,99.574,99.892,97.755,99.476,99.735,83.955,98.524,99.831,99.833,98.474,52.070,97.080
25May1998,97.994,99.915,88.667,75.219,99.772,99.814,98.020,99.632,99.933,97.877,99.532,99.771,83.010,98.529,99.878,99.875,98.384,50.522,97.223
26May1998,97.890,99.915,90.342,74.197,99.799,99.825,97.953,99.635,99.923,97.917,99.519,99.791,82.971,98.538,99.885,99.872,98.445,47.817,97.292
27May1998,97.961,99.897,91.832,73.383,99.776,99.802,97.955,99.602,99.908,97.809,99.483,99.740,83.155,98.491,99.863,99.853,98.494,47.406,97.086
28May1998,98.070,99.928,92.960,72.888,99.780,99.817,98.018,99.631,99.938,97.800,99.541,99.740,82.622,98.415,99.895,99.880,98.595,43.325,96.863
29May1998,98.250,99.966,93.531,72.950,99.811,99.853,98.135,99.661,99.979,97.784,99.579,99.779,86.361,96.675,99.927,99.920,98.656,42.982,96.459
